timeEpoch,date,time_domain_dt,frequency_domain_dxAmplitude,frequency_domain_dxPhase,Esw,Vt,time_domain_internalTemperature,time_domain_packageTemperature,time_domain_supplyVoltage,time_domain_collectorEmitterCurrent,Rth,RUL
3.312994434,12/24/2008 12:13:54 PM.168751239,8e-09,1.0,1.0,418732.4733466713,-0.055196835319854705,-2259.917684000952,30.04795580519726,2.4714493778932782,0.08520807235519154,10874.179713328504,1226.0
3.312994435,12/24/2008 12:13:54 PM.168751239,7.52999707089905e-09,1.0,1.0,418970.21351700986,-0.32564509275177955,-2259.9042077862837,31.546263544603857,2.47129795754518,0.07767226922558869,11452.84375810916,1225.0
3.312994436,12/24/2008 12:13:54 PM.168751239,7.113493333692783e-09,1.0,1.0,419217.8632418878,-0.565170962579046,-2259.8923616920465,33.05947402908632,2.471103093852174,0.07102819517432271,11964.978665617362,1224.0
3.312994437,12/24/2008 12:13:54 PM.168751239,6.748766601293993e-09,1.0,1.0,419474.7000016351,-0.7747915946565769,-2259.8820832261026,34.586065568948236,2.470866991607295,0.06524252750879092,12413.051001249609,1223.0
3.312994438,12/24/2008 12:13:54 PM.168751239,6.434094686615468e-09,1.0,1.0,419740.0012765817,-0.9555241388392945,-2259.873309896314,36.12451647449318,2.470591855603572,0.060281943536390645,12799.527330402383,1222.0
3.312994439,12/24/2008 12:13:54 PM.168751239,6.167755402570003e-09,1.0,1.0,420013.0445470577,-1.1083857449821217,-2259.8659792105427,37.67330505602473,2.4702798906340413,0.056113120564519184,13126.874218472183,1221.0
3.31299444,12/24/2008 12:13:54 PM.168751239,5.948026562070389e-09,1.0000000000000002,1.0000000000000002,420293.1072933929,-1.2343935629399818,-2259.860028676651,39.23090962384647,2.4699333014917313,0.05270273590057385,13397.558230855495,1220.0000000000002
3.312994441,12/24/2008 12:13:54 PM.168751239,5.773185978029415e-09,1.0000000000000002,1.0000000000000002,420579.46699591714,-1.3345647425677962,-2259.8553958025013,40.795808488261976,2.4695542929696757,0.05001746685195197,13614.045932948808,1219.0
3.312994442,12/24/2008 12:13:54 PM.168751239,5.6415114633598734e-09,1.0,1.0,420871.4011349605,-1.4099164337204881,-2259.8520180959554,42.36647995957484,2.469145069860907,0.04802399072605084,13778.80389014861,1218.0
3.312994443,12/24/2008 12:13:54 PM.168751239,5.551280830974558e-09,1.0000000000000002,1.0000000000000002,421168.187190853,-1.4614657862529807,-2259.8498330648767,43.94140234808862,2.4687078369584574,0.0466889848302678,13894.298667851403,1217.0
3.312994444,12/24/2008 12:13:54 PM.168751239,5.500771893786257e-09,1.0000000000000002,1.0000000000000002,421469.10264392453,-1.4902299500201965,-2259.848778217127,45.51905396410692,2.468244799055358,0.045979126472000136,13962.996831453665,1216.0
