timeEpoch,date,time_domain_dt,frequency_domain_dxAmplitude,frequency_domain_dxPhase,Esw,Vt,time_domain_internalTemperature,time_domain_packageTemperature,time_domain_supplyVoltage,time_domain_collectorEmitterCurrent,Rth,RUL
3.312986387,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986388,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986389,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.31298639,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986391,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986392,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986393,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986394,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986395,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986396,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986397,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986398,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986399,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.3129864,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986401,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986402,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986403,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986404,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986405,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986406,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986407,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986408,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.312986409,12/24/2008 9:59:47 AM.786743640,8e-09,1.0,1.0,403511.8812402453,11.9374991872,-2254.0457859017665,30.40412122519543,2.4477302331956414,0.15738498988345434,5930.001139697901,2502.4207439422607
3.31298641,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986411,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986412,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986413,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986414,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986415,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986416,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986417,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986418,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986419,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.31298642,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986421,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986422,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986423,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986424,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986425,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986426,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986427,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986428,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986429,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.31298643,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986431,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986432,12/24/2008 10:00:10 AM.760743618,1.6e-08,1.0,1.0,430873.3454863502,4.3385212555472865,-2254.266874552112,63.57607945854179,2.458892183636102,0.08520807235519154,11062.76736912805,2479.4207439422607
3.312986433,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986434,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986435,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986436,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986437,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986438,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986439,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.31298644,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986441,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986442,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986443,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986444,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986445,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986446,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986447,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986448,12/24/2008 10:00:33 AM.631743907,1.6e-08,1.0,1.0,422539.8032375437,4.223274383863636,-2254.3774332370854,88.62100176397969,2.446334989391266,0.1442619139609251,6639.026187895665,2456.4207439422607
3.312986449,12/24/2008 10:00:49 AM.531743526,1.6e-08,1.0,1.0,418072.15884172113,4.161598858430621,-2254.488001501786,99.01456825570767,2.458892183636102,0.08520807235519154,11232.966145018876,2440.4207439422607
3.31298645,12/24/2008 10:00:49 AM.531743526,1.6e-08,1.0,1.0,418072.15884172113,4.161598858430621,-2254.488001501786,99.01456825570767,2.458892183636102,0.08520807235519154,11232.966145018876,2440.4207439422607
3.312986451,12/24/2008 10:00:49 AM.531743526,1.6e-08,1.0,1.0,418072.15884172113,4.161598858430621,-2254.488001501786,99.01456825570767,2.458892183636102,0.08520807235519154,11232.966145018876,2440.4207439422607
