timeEpoch,date,time_domain_dt,frequency_domain_dxAmplitude,frequency_domain_dxPhase,Esw,Vt,time_domain_internalTemperature,time_domain_packageTemperature,time_domain_supplyVoltage,time_domain_collectorEmitterCurrent,Rth,RUL
3313004636.0,12/24/2008 3:03:56 PM.416341781,8e-09,1.0,1.0,395260.2654548783,7.999848988914687,-2262.2518792934798,27.846205955974202,2.45470645221979,0.17269524513118484,5402.243297020564,1126.0
3313004637.0,12/24/2008 3:03:56 PM.416341781,8.65173788359797e-09,1.0000000000000002,1.0000000000000002,396475.4142109446,7.66171965538775,-2262.250369823656,29.36707088213231,2.4531282702646027,0.16794637903891277,5652.990253575926,1125.0000000000002
3313004638.0,12/24/2008 3:03:56 PM.416341781,9.270011535205184e-09,1.0,1.0,397672.36037740007,7.342875232759917,-2262.2489634655944,30.87818133423641,2.4516910580895885,0.1637714331446905,5872.846766883719,1124.0000000000002
3313004639.0,12/24/2008 3:03:56 PM.416341781,9.855654652941859e-09,1.0,1.0,398850.2659156717,7.042791759574026,-2262.2476650925473,32.379379753780334,2.45039044605486,0.1601463874440302,6063.145413566629,1123.0
3313004640.0,12/24/2008 3:03:56 PM.416341781,1.0409500934928217e-08,1.0,1.0,400008.2927871866,6.76094527437291,-2262.2464795777673,33.87050858225789,2.4492220645205274,0.15704722193244372,6225.218770247337,1122.0
3313004641.0,12/24/2008 3:03:56 PM.416341781,1.0932384079284477e-08,1.0000000000000002,1.0000000000000002,401145.6029533713,6.496811815699398,-2262.245411794508,35.35141026116291,2.4481815438467023,0.15444991660544302,6360.399413548523,1121.0000000000002
3313004642.0,12/24/2008 3:03:56 PM.416341781,1.1425137784130857e-08,1.0000000000000002,1.0000000000000002,402261.3583756532,6.249867422096326,-2262.2444666160204,36.82192723198921,2.4472645143934963,0.1523304514585401,6470.019920092868,1120.0
3313004643.0,12/24/2008 3:03:56 PM.416341781,1.1888595747587573e-08,1.0000000000000002,1.0000000000000002,403354.7210154588,6.0195881321065245,-2262.243648915557,38.281901936230575,2.446466606521019,0.15066480648724692,6555.412866503055,1119.0
3313004644.0,12/24/2008 3:03:56 PM.416341781,1.232359166777485e-08,1.0,1.0,404424.85283421533,5.805449984272825,-2262.2429635663707,39.73117681538088,2.445783450589383,0.1494289616870754,6617.910829401764,1118.0
3313004645.0,12/24/2008 3:03:56 PM.416341781,1.2730959242812905e-08,1.0000000000000002,1.0000000000000002,405470.91579334956,5.606929017138067,-2262.2424154417145,41.1695943109339,2.445210676958699,0.14859889705353752,6658.846385411679,1117.0
3313004646.0,12/24/2008 3:03:56 PM.416341781,1.3111532170821957e-08,1.0000000000000002,1.0000000000000002,406492.0718542885,5.423501269245077,-2262.2420094148397,42.59699686438348,2.444743915989078,0.14815059258214527,6679.552111155479,1116.0
3313004647.0,12/24/2008 3:03:56 PM.416341781,1.3466144149922224e-08,1.0000000000000002,1.0000000000000002,407487.48297845904,5.25464277913669,-2262.2417503589995,44.01322691722341,2.4443787980406304,0.14806002826841058,6681.360583255846,1115.0000000000005
3313004648.0,12/24/2008 3:03:56 PM.416341781,1.379562887823392e-08,1.0,1.0,408456.31112728803,5.099829585355737,-2262.2416431474458,45.41812691094752,2.4441109534734675,0.14830318410784535,6665.60437833546,1113.9999999999998
3313004649.0,12/24/2008 3:03:56 PM.416341781,1.4100820053877276e-08,1.0,1.0,409397.7182622026,4.958537726445052,-2262.241692653431,46.811539287049655,2.4439360126477014,0.14885604009596165,6633.616073017008,1113.0
3313004650.0,12/24/2008 3:03:56 PM.416341781,1.4382551374972507e-08,1.0000000000000002,1.0000000000000002,410310.86634462955,4.83024324094747,-2262.2419037502086,48.19330648702363,2.443849605923443,0.14969457622827143,6586.728243923167,1112.0000000000002
3313004651.0,12/24/2008 3:03:56 PM.416341781,1.464165653963983e-08,1.0000000000000002,1.0000000000000002,411194.9173359958,4.714422167405822,-2262.2422813110306,49.563270952363226,2.4438473636608022,0.1507947725002866,6526.273467676619,1111.0000000000002
3313004652.0,12/24/2008 3:03:56 PM.416341781,1.4878969245999461e-08,1.0000000000000002,1.0000000000000002,412049.03319772833,4.610550544362939,-2262.2428302091485,50.921275124562264,2.443924916219891,0.1521326089075191,6453.584320900044,1110.0000000000002
3313004653.0,12/24/2008 3:03:56 PM.416341781,1.5095323192171623e-08,1.0000000000000002,1.0000000000000002,412872.375891254,4.518104410361656,-2262.243555317815,52.26716144511458,2.4440778939608205,0.15368406544548094,6369.993380216128,1109.0000000000002
3313004654.0,12/24/2008 3:03:56 PM.416341781,1.5291552076276536e-08,1.0000000000000002,1.0000000000000002,413664.1073779999,4.436559803944805,-2262.244461510283,53.60077235551402,2.4443019272437008,0.15542512210968407,6276.833222247546,1108.0000000000002
3313004655.0,12/24/2008 3:03:56 PM.416341781,1.5468489596434412e-08,1.0000000000000002,1.0000000000000002,414423.3896193926,4.365392763655218,-2262.2455536598045,54.92195029725434,2.444592646428644,0.1573317588956404,6175.436423616984,1107.0000000000002
3313004656.0,12/24/2008 3:03:56 PM.416341781,1.562696945076548e-08,1.0,1.0,415149.3845768595,4.304079328035729,-2262.246836639633,56.230537711829406,2.4449456818757613,0.159379955798862,6067.135560947124,1106.0
3313004657.0,12/24/2008 3:03:56 PM.416341781,1.5767825337389955e-08,1.0,1.0,415841.2542118271,4.252095535629172,-2262.24831532302,57.52637704073303,2.4453566639451636,0.16154569281486073,5953.263210860646,1105.0
3313004658.0,12/24/2008 3:03:56 PM.416341781,1.589189095442806e-08,1.0000000000000002,1.0000000000000002,416498.1604857227,4.208917424978377,-2262.2499945832183,58.80931072545902,2.445821222996962,0.1638049499391486,5835.1519499802325,1104.0000000000002
3313004659.0,12/24/2008 3:04:19 PM.633341789,1.6e-08,1.0,1.0,417119.265359973,4.174021034626178,-2262.2518792934798,60.0791812075012,2.446334989391266,0.16613370716723758,5714.134354928564,1103.0
3313004660.0,12/24/2008 3:04:19 PM.633341789,1.6092986172226014e-08,1.0,1.0,417703.730796005,4.146882403115409,-2262.253974327057,61.33583092835338,2.44689359348819,0.16850794449463957,5591.5430023283225,1102.0000000000002
3313004661.0,12/24/2008 3:04:19 PM.633341789,1.6171683169226313e-08,1.0,1.0,418250.7187552456,4.126977568988901,-2262.256284557204,62.579102329509396,2.4474926656478426,0.1709036419168666,5468.710468802188,1101.0
3313004662.0,12/24/2008 3:04:19 PM.633341789,1.6236924689121102e-08,1.0,1.0,418759.3911991218,4.113782570789486,-2262.258814857171,63.80883785246304,2.4481278362303347,0.17329677942943061,5346.969330972843,1100.0
3313004663.0,12/24/2008 3:04:19 PM.633341789,1.6289544430030623e-08,1.0000000000000002,1.0000000000000002,419228.91008906043,4.106773447060001,-2262.2615701002114,65.02487993870817,2.4487947355957798,0.17566333702784354,5227.652165462969,1099.0000000000002
3313004664.0,12/24/2008 3:04:19 PM.633341789,1.633037609007508e-08,1.0,1.0,419658.4373864885,4.105426236343274,-2262.2645551595774,66.22707102973857,2.449488994104286,0.17797929470761736,5112.091548895249,1098.0
3313004665.0,12/24/2008 3:04:19 PM.633341789,1.63602533673747e-08,1.0,1.0,420047.1350528329,4.1092169771821405,-2262.2677749085215,67.41525356704805,2.4502062421159665,0.180220632464264,5001.620057892361,1097.0
3313004666.0,12/24/2008 3:04:19 PM.633341789,1.6380009960049696e-08,0.9999999999999999,0.9999999999999999,420394.1650495205,4.117621708119432,-2262.2712342202963,68.58926999213045,2.4509421099909314,0.18236333029329543,4897.57026907699,1096.0
3313004667.0,12/24/2008 3:04:19 PM.633341789,1.6390479566220297e-08,1.0000000000000002,1.0000000000000002,420698.6893379784,4.130116467697984,-2262.274937968155,69.74896274647962,2.4516922280892923,0.18438336819022375,4801.274759071816,1095.0
